finishing_position,horse_name,horse_id,jockey,trainer,actual_weight,declared_horse_weight,draw,win_odds,race_course,race_class,race_distance,track_condition,race_name,track,Season,recent_6_runs,recent_ave_rank,jockey_ave_rank,track_condition_id,race_course_id,track_id,season_id
12,GLORIOUS AVENUE,S181,Z Purton,C H Yip,133,1043,11,4,Sha Tin,Class 4,1200,GOOD,CHAOYANGMEN HANDICAP,ALL WEATHER TRACK,Spring,12/1/1/5/2/8,6.0,4.934573444515715,1,0,5,1
5,LUCKY REIGN,A199,N Rawiller,C S Shum,129,1186,4,6.9,Sha Tin,Griffin Race,1000,GOOD TO FIRM,CHEUNG LIN SHAN PLATE,"TURF - ""C+3"" COURSE",Spring,5,5.0,6.083734359961501,2,0,3,1
5,KYNAM,P213,K C Leung,J Moore,117,1136,8,14,Happy Valley,Class 3,1200,GOOD TO FIRM,BROOM HANDICAP,"TURF - ""C"" COURSE",Summer,5/9/6/2/4/5,4.916666666666667,6.729086722947045,2,1,2,4
2,HAPPY SPIRIT,V008,K C Ng,A S Cruz,114,1095,3,4.5,Happy Valley,Class 3,1800,GOOD,VIOLET HILL HANDICAP,"TURF - ""C+3"" COURSE",Summer,2/8/6/3/1/11,4.5,8.130551816958278,1,1,3,4
7,WINNER ST PAUL'S,T027,M F Poon,C H Yip,117,1085,4,10,Sha Tin,Class 5,1200,GOOD,CAMELLIA HANDICAP,ALL WEATHER TRACK,Spring,7/7/9/11/9/4,6.733333333333333,5.076923076923077,1,0,5,1
12,BO DUKE,S378,C Y Ho,P F Yiu,117,1041,12,99,Happy Valley,Class 3,1200,GOOD,BIRCH HANDICAP,"TURF - ""C"" COURSE",Autumn,12,12.0,7.03235082674335,1,1,2,3
6,PEACE N PROSPERITY,T210,E da Silva,K L Man,115,1007,6,15,Happy Valley,Class 2,1200,GOOD TO YIELDING,FENWICK HANDICAP,"TURF - ""A"" COURSE",Spring,6/6/1/5/9/5,4.666666666666667,7.037037037037037,3,1,1,1
11,JUST PLEASANT,S006,H N Wong,Y S Tsui,121,964,4,69,Sha Tin,Class 5,1800,GOOD TO FIRM,SHA TSUI HANDICAP,"TURF - ""C+3"" COURSE",Autumn,11/6/11/9/6,8.6,7.104551045510455,2,0,3,3
7,A BEAUTIFUL,T421,H W Lai,W Y So,132,1041,7,66,Happy Valley,Class 4,1000,GOOD,INCHEON HANDICAP,"TURF - ""C"" COURSE",Spring,7/9/10/7/6/10,8.0,7.4045275590551185,1,1,2,1
11,CELESTIAL NOVA,V045,H T Mo,C S Shum,114,1119,3,99,Sha Tin,Class 3,1200,GOOD,PEACH BLOSSOM HANDICAP,ALL WEATHER TRACK,Winter,11/11/12/12,11.5,6.512915129151292,1,0,5,2
11,DUNDONNELL,S110,Z Purton,C Fownes,126,1172,11,6.1,Sha Tin,Class 1,1200,GOOD,THE HKSAR CHIEF EXECUTIVE'S CUP (HANDICAP),"TURF - ""B"" COURSE",Autumn,11/4/11/10/7/5,5.65,4.934573444515715,1,0,4,3
6,WILLIE WAY,T281,K Teetan,P O'Sullivan,122,1121,9,15,Happy Valley,Class 4,1650,GOOD TO YIELDING,JAFFE HANDICAP,"TURF - ""A"" COURSE",Spring,6/9/6/10,7.75,6.2772397094431,3,1,1,1
4,ENSURING,S437,J Moreira,J Size,131,1130,5,8.2,Happy Valley,Class 3,1650,GOOD TO FIRM,KING KWONG HANDICAP,"TURF - ""C"" COURSE",Winter,4/7/12/5/10/6,5.56,4.073019161056448,2,1,2,2
2,SICHUAN EXEC,N344,J Moreira,J Size,119,1053,4,7.1,Happy Valley,Class 2,1650,GOOD TO FIRM,ACHIEVEMENT HANDICAP,"TURF - ""A"" COURSE",Spring,2/3/9/5/6/5,5.777777777777778,4.073019161056448,2,1,1,1
11,IMPERIAL GALLANTRY,T028,D Whyte,P O'Sullivan,127,1118,10,4.2,Sha Tin,Class 4,1800,GOOD,WONG SHEK HANDICAP,"TURF - ""A+3"" COURSE",Winter,11/7/2/3/3/4,5.555555555555555,5.720234222511386,1,0,7,2
1,JING JING WIN,V328,Z Purton,D J Hall,119,1095,6,1.6,Sha Tin,Class 3,1200,GOOD,A. LANGE & SOHNE EXCELLENT HANDICAP,"TURF - ""A"" COURSE",Autumn,1/1,1.0,4.934573444515715,1,0,1,3
3,ROYALE ELEGANCE,S098,J Moreira,W Y So,132,1087,5,2.8,Happy Valley,Class 4,1200,GOOD,THE EBENEZER SCHOOL & HOME FOR THE VISUALLY IMPAIRED 120TH ANNIVERSARY CUP (HANDICAP),"TURF - ""B"" COURSE",Spring,3/10/3/2/4/4,4.62962962962963,4.073019161056448,1,1,4,1
4,BEST SUPREME,T150,B Prebble,A Lee,121,1046,6,16,Sha Tin,Class 3,1400,GOOD,HADATUKO HANDICAP,"TURF - ""C+3"" COURSE",Autumn,4,4.0,5.825347758887172,1,0,3,3
11,MAC ROW,N252,Z Purton,A Lee,130,1011,13,6.5,Sha Tin,Class 4,1800,GOOD TO FIRM,MACAU-TAIPA BRIDGE HANDICAP,"TURF - ""C+3"" COURSE",Spring,11/7/2/7/6/3,6.857142857142857,4.934573444515715,2,0,3,1
3,TIMELY ARRIVED,S431,M Chadwick,Y S Tsui,122,1170,3,4.1,Happy Valley,Class 3,1200,GOOD,THE VOLUNTEERS' CHALLENGE CUP (HANDICAP),"TURF - ""B"" COURSE",Winter,3/1/1/5/1/4,4.076923076923077,6.8599562363238515,1,1,4,2
9,ACCLAIMED LIGHT,T369,N Callan,P O'Sullivan,121,1040,8,32,Happy Valley,Class 3,1200,GOOD,KWUN TONG HANDICAP,"TURF - ""A"" COURSE",Autumn,9,9.0,6.066800267201069,1,1,1,3
10,STRIKE EAGLE,S448,K C Leung,A Schutz,116,993,3,15,Happy Valley,Class 5,2200,GOOD TO YIELDING,WANG TAK HANDICAP,"TURF - ""C"" COURSE",Spring,10/10/2/10/9/8,9.5,6.729086722947045,3,1,2,1
7,GREAT TREASURE,T380,D Whyte,T K Ng,123,1003,8,99,Sha Tin,Class 3,1400,GOOD,TAK KU LING HANDICAP,"TURF - ""C+3"" COURSE",Winter,7/10,8.5,5.720234222511386,1,0,3,2
5,AMBITIOUS DRAGON,K399,M Guyon,A T Millard,126,1183,3,15,Sha Tin,Group One,1600,GOOD TO FIRM,THE STEWARDS' CUP,"TURF - ""B+2"" COURSE",Winter,5/3/3,3.6666666666666665,6.416666666666667,2,0,6,2
5,VARA PEARL,S138,C Murray,A T Millard,128,1044,1,18,Happy Valley,Class 4,1650,GOOD TO FIRM,TAI MONG TSAI HANDICAP,"TURF - ""C+3"" COURSE",Summer,5/8/10/10/8/3,5.3023255813953485,7.010416666666667,2,1,3,4
7,INTELLECTUAL GLIDE,S124,M L Yeung,A Lee,111,991,12,18,Happy Valley,Class 5,1200,GOOD,SPOONBILL HANDICAP,"TURF - ""B"" COURSE",Winter,7/5/2/7/7/3,7.9375,6.9703356752537085,1,1,4,2
12,DISCIPLES TWELVE,P018,C Y Ho,C Fownes,119,1105,10,55,Sha Tin,Class 2,1000,GOOD TO FIRM,YEUNG UK HANDICAP,"TURF - ""C+3"" COURSE",Autumn,12/9/9/5/3/11,5.666666666666667,7.03235082674335,2,0,3,3
2,HAPPY PLACE,S380,B Prebble,T P Yung,133,1085,7,11,Sha Tin,Class 4,1600,GOOD TO FIRM,OMEGA HANDICAP,"TURF - ""B+2"" COURSE",Summer,2/4/9/10/8/3,6.428571428571429,5.825347758887172,2,0,6,4
9,WHO DAT SINGA,A003,M L Yeung,K L Man,126,1145,1,45,Sha Tin,Class 3,1650,GOOD,THE GUANGDONG-HONG KONG CUP (HANDICAP),ALL WEATHER TRACK,Summer,9/9/9/9/3/8,7.428571428571429,6.9703356752537085,1,0,5,4
8,FRANCE VALOUR,S408,K C Ng,T P Yung,126,1158,11,99,Sha Tin,Class 4,1400,GOOD,PANASONIC INDUCTION COOKER HANDICAP,"TURF - ""A+3"" COURSE",Autumn,8/7/7/6/12/9,8.166666666666666,8.130551816958278,1,0,7,3
9,UNIQUE HAPPIEST,S245,K K Chiong,K W Lui,116,1123,3,13,Happy Valley,Class 3,1800,GOOD,HYDRANGEA HANDICAP,"TURF - ""A"" COURSE",Autumn,9/1/2/5/6/6,4.173913043478261,6.400593471810089,1,1,1,3
9,THOR THE GREATEST,P396,C Schofield,T P Yung,123,1143,8,20,Sha Tin,Class 3,1200,GOOD,ELIZABETH ARDEN HANDICAP,"TURF - ""C+3"" COURSE",Autumn,9/5/11/1/5/5,3.9285714285714284,6.29047619047619,1,0,3,3
11,EVERYDAY LETTUCE,T290,M Chadwick,T K Ng,117,1056,12,99,Happy Valley,Class 4,1200,GOOD,MOUNT GOUGH HANDICAP,"TURF - ""C+3"" COURSE",Summer,11/9/12/12/11/12,11.166666666666666,6.8599562363238515,1,1,3,4
4,NEWSWIRE FREE,S407,G Benoist,P F Yiu,122,1098,13,17,Sha Tin,Class 4,1400,GOOD,PANASONIC STEAM IH WARM JAR HANDICAP,"TURF - ""A+3"" COURSE",Autumn,4/7/5/10/4/2,6.0,6.886363636363637,1,0,7,3
5,SICHUAN BOSS,V416,H W Lai,A T Millard,120,1231,5,99,Sha Tin,Class 3,1200,GOOD TO FIRM,THE HONG KONG LIONS CUP (HANDICAP),"TURF - ""C+3"" COURSE",Spring,5/10/10/11,9.0,7.4045275590551185,2,0,3,1
11,LIGHTNING AND GOLD,P354,B Prebble,C H Yip,122,1034,8,90,Sha Tin,Class 4,1400,GOOD TO FIRM,HWAMEI HANDICAP,"TURF - ""C"" COURSE",Autumn,11,11.0,5.825347758887172,2,0,2,3
7,SUPREME FLIGHT,M199,K Teetan,A T Millard,115,1085,4,25,Happy Valley,Class 3,1000,GOOD TO FIRM,SHEUNG SHUI HANDICAP,"TURF - ""B"" COURSE",Winter,7/12/10/4/6/7,7.666666666666667,6.2772397094431,2,1,4,2
7,DRAGON ENERGY,S186,Y T Cheng,Y S Tsui,119,1219,11,83,Sha Tin,Class 5,1600,GOOD,YIM TIN TSAI HANDICAP,"TURF - ""A+3"" COURSE",Winter,7/5/12/10/8/8,7.318181818181818,7.340625,1,0,7,2
2,SECRET COMMAND,S275,K Teetan,A T Millard,119,1061,9,7.5,Happy Valley,Class 2,1200,GOOD TO YIELDING,THE JAPAN RACING ASSOCIATION TROPHY (HANDICAP),"TURF - ""C"" COURSE",Winter,2/4/1/7/2/2,3.6666666666666665,6.2772397094431,3,1,2,2
12,OCULIST,A212,K C Leung,R Gibson,118,1115,6,56,Sha Tin,Class 3,1650,GOOD,CLEAR WATER BAY HANDICAP,ALL WEATHER TRACK,Spring,12/12/6/8,9.5,6.729086722947045,1,0,5,1
10,BLISS CARTEL,S202,D Lane,C S Shum,124,1077,11,88,Sha Tin,Class 5,1200,GOOD TO FIRM,MY CHOICE HANDICAP,"TURF - ""B+2"" COURSE",Summer,10/8/11/11/10/9,9.857142857142858,7.433734939759036,2,0,6,4
8,CHEVALIER STAR,T167,T Berry,J Moore,124,1241,6,27,Sha Tin,Class 4,1200,GOOD TO FIRM,AUDEMARS PIGUET LADY MILLENARY HANDICAP,"TURF - ""A"" COURSE",Spring,8/12/7/12,9.75,5.872340425531915,2,0,1,1
9,LUCKY DAY,S014,C Murray,C W Chang,126,1093,12,94,Sha Tin,Class 3,1650,WET SLOW,HAPPY VALLEY CLUBHOUSE HANDICAP,ALL WEATHER TRACK,Summer,9/9/12/12/3/8,5.888888888888889,7.010416666666667,5,0,5,4
4,HIT THE BID,P214,N Callan,A T Millard,129,1145,7,8.7,Sha Tin,Class 4,1400,GOOD TO FIRM,SILVERMINE BAY HANDICAP,"TURF - ""A+3"" COURSE",Autumn,4/2,3.0,6.066800267201069,2,0,7,3
10,LONGWAH SUPREME,M293,K C Leung,T K Ng,116,1152,10,99,Sha Tin,Class 3,1400,GOOD TO FIRM,KAU TO SHAN HANDICAP,"TURF - ""B+2"" COURSE",Autumn,10/8,9.0,6.729086722947045,2,0,6,3
12,HAPPY MOMENTS,S192,J Moreira,J Moore,131,993,12,33,Sha Tin,Class 4,1400,GOOD TO FIRM,HWAMEI HANDICAP,"TURF - ""C"" COURSE",Autumn,12/7,9.5,4.073019161056448,2,0,2,3
7,PERI PERI SAFFRON,N055,O Doleuze,L Ho,127,1203,4,10,Happy Valley,Class 4,1000,GOOD TO FIRM,MOUNT GOUGH HANDICAP,"TURF - ""A"" COURSE",Summer,7/3,5.0,6.394838709677419,2,1,1,4
10,WINNIE'S HORSE,P169,M L Yeung,K W Lui,131,1207,7,56,Sha Tin,Class 3,1200,GOOD TO FIRM,AUDEMARS PIGUET LADY JULES AUDEMARS HANDICAP,"TURF - ""A"" COURSE",Spring,10,10.0,6.9703356752537085,2,0,1,1
12,JOYEUX,S340,Z Purton,C Fownes,124,1141,7,10,Sha Tin,Class 4,1200,GOOD,TIN HA SHAN HANDICAP,ALL WEATHER TRACK,Autumn,12,12.0,4.934573444515715,1,0,5,3
8,HAWTHORNE,L136,D Lane,T P Yung,125,1081,9,56,Happy Valley,Class 3,1200,GOOD TO FIRM,MOUNT NICHOLSON HANDICAP,"TURF - ""A"" COURSE",Summer,8/11/7/9/9/9,8.833333333333334,7.433734939759036,2,1,1,4
12,LEOWL,S295,K Teetan,P F Yiu,117,1068,12,42,Happy Valley,Class 3,1650,GOOD,SPORTS ROAD HANDICAP,"TURF - ""B"" COURSE",Winter,12/2/4/12/12/6,7.857142857142857,6.2772397094431,1,1,4,2
12,FLYING PROSPERITY,V159,C K Tong,W Y So,123,1176,9,64,Happy Valley,Class 4,1000,GOOD,DORSET HANDICAP,"TURF - ""C+3"" COURSE",Spring,12,12.0,8.803532008830022,1,1,3,1
4,BRAVE BROTHER,P016,T H So,S Woods,130,1128,6,13,Happy Valley,Class 4 (Special Condition),1200,GOOD,SHEUNG HEI HANDICAP,"TURF - ""C+3"" COURSE",Summer,4/5/9/8/9/7,6.888888888888889,7.666300768386389,1,1,3,4
2,CLEVER BEAVER,S352,K C Ng,A S Cruz,128,1076,2,6.4,Happy Valley,Class 3,1200,GOOD TO FIRM,THE ST GEORGE'S CHALLENGE CUP (HANDICAP),"TURF - ""C+3"" COURSE",Spring,2/5/1/1/3/3,3.0,8.130551816958278,2,1,3,1
5,GREAT RUN,P223,K Teetan,A T Millard,119,1092,5,6.3,Happy Valley,Class 3,1200,GOOD TO FIRM,OWL HANDICAP,"TURF - ""A"" COURSE",Spring,5/6/9/6/10/2,6.333333333333333,6.2772397094431,2,1,1,1
12,SUNSHINE KID,M080,O Doleuze,C W Chang,122,1237,2,15,Sha Tin,Class 4,1200,GOOD,TUEN MUN PUBLIC RIDING SCHOOL HANDICAP,ALL WEATHER TRACK,Summer,12/6/12/11/12/5,8.3,6.394838709677419,1,0,5,4
11,CAPE THE FAITH,V349,M F Poon,D J Hall,115,1044,10,13,Sha Tin,Class 4,1650,GOOD,KIU TSUI HANDICAP,ALL WEATHER TRACK,Spring,11/7/3/12/11/12,10.0,5.076923076923077,1,0,5,1
3,MIGHTY MAVERICK,V150,N Callan,D Cruz,133,1135,3,5.2,Sha Tin,Class 3,1400,GOOD TO YIELDING,THE CHAN TROPHY (HANDICAP),"TURF - ""C"" COURSE",Spring,3/8/9/5/12/1,5.571428571428571,6.066800267201069,3,0,2,1
9,GRACYDAD,V200,C Y Ho,D J Hall,127,1085,2,99,Sha Tin,Class 3,1200,GOOD,ON TING HANDICAP,"TURF - ""A"" COURSE",Winter,9,9.0,7.03235082674335,1,0,1,2
5,DRAGON GENERAL,T400,B Prebble,Y S Tsui,131,1111,12,2.8,Sha Tin,Class 3,1000,GOOD,THE KOWLOON CRICKET CLUB CENTENARY CUP (HANDICAP),"TURF - ""C+3"" COURSE",Spring,5/4/1/5,3.75,5.825347758887172,1,0,3,1
10,SMILING GLORY,V231,H T Mo,K L Man,109,1147,10,69,Sha Tin,Class 4,1200,GOOD TO FIRM,ARCTIC OCEAN HANDICAP,"TURF - ""A+3"" COURSE",Spring,10/4/3/8/8/9,5.882352941176471,6.512915129151292,2,0,7,1
3,EXCITING DREAM,P191,K C Leung,J Moore,118,1077,1,13,Sha Tin,Hong Kong Group Three,1400,GOOD TO FIRM,THE PRINCE JEWELLERY & WATCH PREMIER CUP (HANDICAP),"TURF - ""B+2"" COURSE",Summer,3/4/2/3/7/5,4.538461538461538,6.729086722947045,2,0,6,4
9,PERFECT SMART,S413,Y T Cheng,A T Millard,117,1055,7,99,Happy Valley,Class 4,1000,GOOD TO FIRM,KAM TIN RIVER HANDICAP,"TURF - ""B"" COURSE",Spring,9/12/12,11.0,7.340625,2,1,4,1
2,SUNNY ORIENT,V302,S Clipperton,A T Millard,128,1084,5,5.5,Happy Valley,Class 4,1200,GOOD TO FIRM,DAEGU HANDICAP,"TURF - ""C"" COURSE",Spring,2/3/7/8/6/8,5.142857142857143,6.290948275862069,2,1,2,1
4,PRINCIPAL,P108,J Moreira,J Moore,130,1117,9,3.9,Sha Tin,Class 3,1400,GOOD TO FIRM,GARDEN ROAD HANDICAP,"TURF - ""A"" COURSE",Autumn,4,4.0,4.073019161056448,2,0,1,3
2,DRAGON PINS,N167,O Doleuze,R Gibson,130,1093,6,9.9,Happy Valley,Class 4,1800,GOOD,PINE HANDICAP,"TURF - ""C"" COURSE",Autumn,2/2/12,5.333333333333333,6.394838709677419,1,1,2,3
6,HOUSE OF LUCK,S127,C K Tong,K W Lui,113,1091,5,99,Happy Valley,Class 4,1200,GOOD,FORTRESS HILL HANDICAP,"TURF - ""C"" COURSE",Spring,6,6.0,8.803532008830022,1,1,2,1
12,ENJOY THE GAME,S062,N Callan,P F Yiu,133,1136,7,29,Sha Tin,Class 5,2200,GOOD,CELOSIA HANDICAP,"TURF - ""C"" COURSE",Spring,12/7/3/5/10/1,4.7,6.066800267201069,1,0,2,1
1,STAG KNIGHT,S207,J Moreira,J Moore,120,1067,7,6.1,Happy Valley,Class 4,1200,GOOD,KAM SHAN HANDICAP,"TURF - ""B"" COURSE",Autumn,1,1.0,4.073019161056448,1,1,4,3
11,MIGHTY GAINS,P260,K K Chiong,K L Man,121,1110,5,8.4,Sha Tin,Class 5,1200,GOOD,CINERARIA HANDICAP,ALL WEATHER TRACK,Spring,11/9/4/2/11/1,7.055555555555555,6.400593471810089,1,0,5,1
7,SERGEANT TITANIUM,S332,B Prebble,J Size,129,1151,10,22,Sha Tin,Class 2,2000,GOOD,LONG KE HANDICAP,"TURF - ""A+3"" COURSE",Winter,7/6/5/8/7/6,5.444444444444445,5.825347758887172,1,0,7,2
6,HARBOUR MASTER,S145,J Moreira,J Moore,128,1169,8,8.9,Sha Tin,Class 1,1600,YIELDING,WYNDHAM HANDICAP,"TURF - ""C+3"" COURSE",Spring,6/1/6/3/1/1,3.625,4.073019161056448,4,0,3,1
11,MASTER STEED,T320,N Callan,C Fownes,122,1146,4,13,Sha Tin,Class 4,1200,GOOD,BALSAMINE HANDICAP,"TURF - ""C+3"" COURSE",Spring,11/9/4/6/11/5,6.214285714285714,6.066800267201069,1,0,3,1
5,STARRY STARLIES,T429,Z Purton,P O'Sullivan,121,1163,6,8.3,Sha Tin,Class 5,1200,GOOD,PARMIGIANI EXCELLENT HANDICAP,ALL WEATHER TRACK,Autumn,5/7/8/11/6/9,8.909090909090908,4.934573444515715,1,0,5,3
7,HAYMAKER,T054,K Teetan,K W Lui,115,1100,10,32,Happy Valley,Class 4,1200,GOOD,CLUB STREET HANDICAP,"TURF - ""C+3"" COURSE",Winter,7/8/11/9/8/4,7.684210526315789,6.2772397094431,1,1,3,2
6,CHOICE TREASURE,N436,M L Yeung,C H Yip,118,1127,11,41,Sha Tin,Class 2,1400,YIELDING,THE STEVENSON CUP (HANDICAP),"TURF - ""B+2"" COURSE",Spring,6/3/1/7/4/5,4.3,6.9703356752537085,4,0,6,1
1,PO CHING TREASURE,S388,U Rispoli,C Fownes,118,1069,2,15,Sha Tin,Class 4,1600,GOOD TO FIRM,UNIVERSITY HALL HANDICAP,"TURF - ""C"" COURSE",Summer,1/6/5/10/11/5,6.342105263157895,6.177189409368635,2,0,2,4
1,LOVELY NAUGHTY,S153,K C Leung,L Ho,129,1165,3,7.5,Sha Tin,Class 4,1200,GOOD,HAIPHONG HANDICAP,ALL WEATHER TRACK,Winter,1/2/1/7/2/6,3.5,6.729086722947045,1,0,5,2
11,WIN CHANCE,P415,M L Yeung,A Lee,112,1013,2,30,Happy Valley,Class 5,1650,GOOD,GWANGJU HANDICAP,"TURF - ""C"" COURSE",Spring,11/11/9/6/3/7,7.193548387096774,6.9703356752537085,1,1,2,1
6,MIGHTY WONGCHOY,S050,G Mosse,K L Man,130,1061,12,10,Sha Tin,Class 5,1650,WET SLOW,CUCKOO HANDICAP,ALL WEATHER TRACK,Autumn,6/4/11/8/6/3,7.333333333333333,6.118296529968454,5,0,5,3
2,HIT THE BID,P214,J Moreira,A T Millard,129,1145,11,5.7,Happy Valley,Class 4,1200,GOOD,ISLAND HANDICAP,"TURF - ""A"" COURSE",Autumn,2/4/2,2.6666666666666665,4.073019161056448,1,1,1,3
2,HAPPY AND HEALTHY,T056,J Moreira,D J Hall,130,1083,9,4.2,Sha Tin,Class 4,1600,GOOD,PROSPERITY HANDICAP,"TURF - ""C"" COURSE",Winter,2/5/11/3/1/5,6.636363636363637,4.073019161056448,1,0,2,2
4,IMPERIAL SEAL,T223,M Barzalona,C Fownes,116,1117,3,7.6,Happy Valley,Class 4,1650,GOOD TO FIRM,LONGINES INTERNATIONAL JOCKEYS' CHAMPIONSHIP (HANDICAP) - 2ND LEG,"TURF - ""B"" COURSE",Winter,4/5/5/9/5/7,6.125,5.111111111111111,2,1,4,2
1,HARBOUR MASTER,S145,J Moreira,J Moore,131,1169,5,1.9,Happy Valley,Class 2,1800,GOOD,AFRICA HANDICAP,"TURF - ""A"" COURSE",Winter,1/1/3/8,3.25,4.073019161056448,1,1,1,2
6,FARRAAJ,T603,A Atzeni,R Varian,126,1015,6,9.5,Sha Tin,Group One,2000,GOOD TO FIRM,THE LONGINES HONG KONG CUP,"TURF - ""A"" COURSE",Winter,6,6.0,7.333333333333333,2,0,1,2
1,EXCEL ONESELF,P287,N Rawiller,Y S Tsui,133,1160,7,10,Happy Valley,Class 4,1000,GOOD,SHING YIP HANDICAP,"TURF - ""A"" COURSE",Winter,1/12/4/11/11/8,6.03030303030303,6.083734359961501,1,1,1,2
1,RAD,P248,D Whyte,D J Hall,117,1147,13,2.8,Sha Tin,Hong Kong Group Three,1000,GOOD TO FIRM,THE BAUHINIA SPRINT TROPHY (HANDICAP),"TURF - ""B+2"" COURSE",Spring,1/9,5.0,5.720234222511386,2,0,6,1
11,MIGHTY WONGCHOY,S050,K K Chiong,K L Man,106,1106,10,5.6,Happy Valley,Class 5,1650,GOOD TO YIELDING,SHEUNG TAK HANDICAP,"TURF - ""B"" COURSE",Autumn,11/5/2/2/2/3,6.363636363636363,6.400593471810089,3,1,4,3
10,GREEN CARD,V126,S Clipperton,J Moore,132,1169,11,9.5,Sha Tin,Class 3,1200,GOOD,HEBE HILL HANDICAP,ALL WEATHER TRACK,Autumn,10/5/7/1/4/4,5.363636363636363,6.290948275862069,1,0,5,3
9,DALWARI,S188,C Y Ho,D J Hall,122,1074,5,5.7,Happy Valley,Class 3,1650,GOOD,CAUSEWAY HANDICAP,"TURF - ""A"" COURSE",Winter,9/6/6/4,6.25,7.03235082674335,1,1,1,2
2,WAH MAY BABY,S247,D Whyte,A S Cruz,133,1162,5,7.6,Happy Valley,Class 4,1200,GOOD TO YIELDING,HAWTHORN HANDICAP,"TURF - ""C"" COURSE",Spring,2/3/7/10/5/5,5.428571428571429,5.720234222511386,3,1,2,1
1,TEN FLAMES,S447,T H So,L Ho,127,1107,5,41,Happy Valley,Class 3,1650,GOOD,THE KWOON CHUNG BUS CUP (HANDICAP),"TURF - ""A"" COURSE",Autumn,1/5/4/3/8/1,4.0,7.666300768386389,1,1,1,3
10,JOYFUL MISSION,S094,K C Leung,Y S Tsui,115,1094,8,99,Sha Tin,Class 5,1400,GOOD TO FIRM,DONGGUAN HANDICAP,"TURF - ""C"" COURSE",Autumn,10/11/5/12/12/11,10.166666666666666,6.729086722947045,2,0,2,3
9,PRECISIONCRAFTSMAN,V036,N Rawiller,T P Yung,130,1086,12,14,Happy Valley,Class 5,2200,GOOD,YUE MAN HANDICAP,"TURF - ""A"" COURSE",Winter,9/5/9/6/9/10,8.11111111111111,6.083734359961501,1,1,1,2
1,GOLDEN SLEEP,T117,H T Mo,A T Millard,107,1168,3,8.4,Happy Valley,Class 3,1650,GOOD TO FIRM,BUSAN HANDICAP,"TURF - ""C"" COURSE",Spring,1/11/10/11/5/6,7.444444444444445,6.512915129151292,2,1,2,1
2,SUPREME PROFIT,P230,M Demuro,C S Shum,129,1242,6,2.9,Sha Tin,Class 4,1600,GOOD TO FIRM,NAM KOK HANDICAP,"TURF - ""A+3"" COURSE",Winter,2/7/2/1/9/1,3.7142857142857144,6.355191256830601,2,0,7,2
7,COSTA DEL SOL,M111,Z Purton,C H Yip,132,1210,11,8.2,Sha Tin,Class 5,1400,GOOD TO FIRM,BUTTERFLY HANDICAP,"TURF - ""C"" COURSE",Winter,7/10/7/11/10/9,9.0,4.934573444515715,2,0,2,2
5,UNBEATABLE GUTS,S231,J Moreira,L Ho,132,1064,4,3.3,Sha Tin,Class 4,1400,GOOD,UNIVERSITY HALL HANDICAP,"TURF - ""B+2"" COURSE",Summer,5/3/10/10/6/6,5.117647058823529,4.073019161056448,1,0,6,4
8,JAZZY FEELING,P149,O Doleuze,R Gibson,127,1042,11,19,Sha Tin,Class 2,1200,GOOD TO FIRM,THE HONG KONG JOCKEY CLUB 130TH ANNIVERSARY CUP (HANDICAP),"TURF - ""A"" COURSE",Winter,8/4/6/5/1,4.8,6.394838709677419,2,0,1,2
5,SUPREME PROFIT,P230,K C Leung,C S Shum,119,1275,6,21,Sha Tin,Class 2,1800,GOOD,TAI TONG HANDICAP,"TURF - ""A"" COURSE",Winter,5/4/4/7/10/1,3.8125,6.729086722947045,1,0,1,2
6,FANTASTICLIFE,S320,K Teetan,S Woods,128,1109,13,11,Sha Tin,Class 5,1400,GOOD TO FIRM,WORLD CITY HANDICAP,"TURF - ""A+3"" COURSE",Summer,6/11/5/8/7/11,7.260869565217392,6.2772397094431,2,0,7,4
5,SEA WARRIOR,P411,C K Tong,W Y So,127,1105,11,56,Sha Tin,Class 4,1200,GOOD,ELIZABETH ARDEN HANDICAP,"TURF - ""C+3"" COURSE",Autumn,5/7/10,7.333333333333333,8.803532008830022,1,0,3,3
8,ONE OF A KIND,M391,C K Tong,C H Yip,114,1107,8,41,Sha Tin,Class 4,1800,GOOD,KAM TSIN HANDICAP,"TURF - ""C"" COURSE",Winter,8/4/9/11/10/8,6.882352941176471,8.803532008830022,1,0,2,2
2,CHEEKY TOO,T152,N Callan,J Moore,126,1134,1,7.8,Sha Tin,Class 3,1600,GOOD TO FIRM,SUPER KID HANDICAP,"TURF - ""A"" COURSE",Spring,2/3/11/3/6/4,4.833333333333333,6.066800267201069,2,0,1,1
3,HIGHLAND HAMMER,T155,K Teetan,A T Millard,114,1186,6,16,Happy Valley,Class 3,1200,YIELDING,ENGLAND HANDICAP,"TURF - ""A"" COURSE",Winter,3/3/6/2/2,3.2,6.2772397094431,4,1,1,2
3,SPICY SURE,T234,T H So,K L Man,111,1138,5,10,Sha Tin,Class 2,1400,GOOD,THE SKOL CUP (HANDICAP),"TURF - ""C+3"" COURSE",Spring,3/6/2/7/11/6,4.8,7.666300768386389,1,0,3,1
2,TOWERING STORM,M401,B Prebble,W Y So,126,1067,8,13,Happy Valley,Class 4,2200,GOOD,TIN LOK HANDICAP,"TURF - ""C"" COURSE",Winter,2/4/7/5/3/5,5.555555555555555,5.825347758887172,1,1,2,2
